#NSGA2
popsize 100
maxGen 100
numVar 10
numObj 2
numCons 10
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	100
totalTime	0.38938
firstFrontCount	11
frontCount	14
avgEvalTime	0.00270498
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	Cons9	Cons10	
0.224753	-0.254804	0.497926	0.749739	0.486361	0.614061	0.628827	0.685032	-0.180418	0.978016	15.9939	1.69643	0	0	0	0	0	0	0	0	0	0	
0.801837	0.0114261	0.872066	0.123487	0.347837	-0.0160604	0.900766	0.51014	0.120432	0.0842635	9.89827	1.31665	0	0	0	0	0	0	0	0	0	0	
0.130466	-0.0825757	-0.107646	-0.295518	0.0421806	-0.278042	0.255403	0.782246	0.866758	-0.0548005	19.6296	0.816629	0	0	0	0	0	0	0	0	0	0	
0.63691	0.20586	0.652744	0.812574	0.140702	0.806776	0.586082	0.330658	0.228795	-0.0480762	7.26569	1.35628	0	0	0	0	0	0	0	0	0	0	
-0.101237	0.54489	0.883545	0.664547	-0.186763	-0.216843	0.606086	0.511213	0.171214	-0.24885	10.1831	1.16562	0	0	0	0	0	0	0	0	0	0	
0.305955	0.612551	-0.00432562	0.0390901	0.931457	-0.212564	0.935809	0.141186	0.354207	0.995731	13.9145	1.69789	0	0	0	0	0	0	0	0	0	0	
0.607626	0.506511	0.129454	-0.289661	0.45946	-0.14702	0.839151	0.853619	-0.185157	0.531175	13.8349	1.35421	0	0	0	0	0	0	0	0	0	0	
0.475782	0.897491	0.425404	0.713154	0.371202	0.449557	0.41001	0.909479	0.470831	0.681076	5.60932	1.87106	0	0	0	0	0	0	0	0	0	0	
0.999165	-0.236345	0.631767	0.872294	0.28383	-0.0176532	0.363724	0.880392	-0.19972	0.270194	8.44193	1.65768	0	0	0	0	0	0	0	0	0	0	
0.700346	0.523887	0.669193	0.171606	0.433099	0.869687	0.581561	0.18157	0.00646503	0.508614	6.34558	1.40803	0	0	0	0	0	0	0	0	0	0	
0.301775	0.849311	0.0470529	-0.275054	0.613396	0.569222	-0.205446	0.986205	0.75355	0.216341	14.2031	1.60999	0	0	0	0	0	0	0	0	0	0	
0.11044	0.0908176	-0.0506694	0.651229	0.785492	0.676641	0.101428	0.960966	-0.0426246	0.241599	16.6408	1.25794	0	0	0	0	0	0	0	0	0	0	
0.00910592	0.855736	0.623161	0.589667	0.81536	0.892885	0.397178	0.646642	0.841607	0.0330911	8.22476	2.10788	0	0	0	0	0	0	0	0	0	0	
-0.102859	0.180616	0.895114	0.903655	0.753176	0.628675	0.115343	-0.12323	0.705418	0.0405796	10.6984	1.57564	0	0	0	0	0	0	0	0	0	0	
-0.229912	0.915867	0.0408506	0.815144	0.936037	0.0930874	0.156983	0.569401	0.928714	0.147986	12.5389	1.83795	0	0	0	0	0	0	0	0	0	0	
0.642655	0.0392634	0.364396	0.755128	0.876881	-0.165532	0.790779	-0.0552334	-0.21033	-0.258492	8.25977	1.32665	0	0	0	0	0	0	0	0	0	0	
-0.129974	0.57244	-0.249362	0.439078	0.053726	0.184654	0.279441	-0.232431	0.423538	0.992241	15.1039	0.966286	0	0	0	0	0	0	0	0	0	0	
0.0135197	-0.172637	0.918033	0.24247	0.292397	-0.00707912	0.958176	0.179807	0.954384	0.87665	16.7962	1.82345	0	0	0	0	0	0	0	0	0	0	
-0.169606	-0.0607678	-0.185499	0.0882426	0.422096	0.0141445	0.0797173	0.583029	0.0207302	0.313586	18.3309	0.349032	0	0	0	0	0	0	0	0	0	0	
0.947106	-0.119125	0.908936	0.560903	-0.204986	0.641592	0.941026	-0.270313	-0.119479	-0.261337	7.12134	1.7734	0	0	0	0	0	0	0	0	0	0	
0.492995	0.414709	0.837526	-0.0647098	0.486374	0.924574	0.842227	0.300524	0.85205	0.600942	11.1213	2.04942	0	0	0	0	0	0	0	0	0	0	
0.745532	0.328456	0.419781	0.415183	0.609028	-0.158772	-0.116011	0.819193	0.218024	0.828051	9.23209	1.41308	0	0	0	0	0	0	0	0	0	0	
0.449026	0.461986	-0.00606362	0.813616	0.634495	0.238656	0.536101	0.142615	0.290714	-0.175395	10.1076	0.979812	0	0	0	0	0	0	0	0	0	0	
-0.132163	-0.0403233	0.835677	0.227944	0.864343	-0.276827	0.789484	0.477368	0.937785	0.78244	16.7806	1.96797	0	0	0	0	0	0	0	0	0	0	
0.881269	-0.058515	-0.145765	0.801012	0.826296	0.527298	-0.237124	0.10461	0.572396	0.296608	11.2651	1.44326	0	0	0	0	0	0	0	0	0	0	
-0.236475	-0.0626689	0.231593	-0.0208212	0.825592	0.93231	0.382486	0.399952	0.80587	0.957108	19.9073	1.76823	0	0	0	0	0	0	0	0	0	0	
0.852095	0.484084	-0.264709	0.511778	0.590299	0.450477	0.0133633	0.611415	0.784329	0.688277	12.1938	1.65334	0	0	0	0	0	0	0	0	0	0	
-0.269008	0.451824	0.623091	0.690157	0.635786	0.785326	-0.0136812	0.573958	0.350335	0.367961	13.184	1.37489	0	0	0	0	0	0	0	0	0	0	
0.292976	0.601208	0.0784765	0.00241428	0.774457	0.741274	-0.294935	-0.0838658	0.29514	0.494887	10.9459	1.01438	0	0	0	0	0	0	0	0	0	0	
0.156477	0.891359	0.414567	0.828073	0.634013	0.4255	0.0626721	0.62808	-0.058664	0.464807	4.94935	1.43875	0	0	0	0	0	0	0	0	0	0	
0.651991	0.866772	0.568577	0.786574	-0.0391551	0.507611	-0.187649	-0.0587315	0.498914	0.147017	6.69724	1.34338	0	0	0	0	0	0	0	0	0	0	
-0.298409	0.400017	0.421869	0.391243	0.62767	-0.0760502	0.375782	-0.0874447	0.00914968	0.171249	13.3124	0.579064	0	0	0	0	0	0	0	0	0	0	
0.790162	0.482402	0.26536	0.167948	0.898354	0.844787	-0.21015	0.836611	0.511441	0.34396	9.07341	1.80018	0	0	0	0	0	0	0	0	0	0	
0.748035	-0.0101506	-0.0260199	0.851636	-0.0459845	0.909163	0.850026	0.386625	0.193671	0.565548	14.6226	1.67184	0	0	0	0	0	0	0	0	0	0	
0.527479	0.687329	0.2029	0.751123	-0.271456	0.300147	0.992875	0.873582	0.962479	0.347451	12.555	2.15791	0	0	0	0	0	0	0	0	0	0	
-0.156626	0.66294	-0.0100176	0.449081	0.639089	0.966095	0.800368	0.660653	0.597815	0.564316	17.1138	1.88023	0	0	0	0	0	0	0	0	0	0	
-0.0301193	-0.189891	0.193321	-0.0321403	0.567061	0.185087	0.38236	0.874163	0.729234	0.868387	20.1306	1.31371	0	0	0	0	0	0	0	0	0	0	
0.631823	0.908414	0.445998	0.200449	0.127591	0.222368	-0.0325579	-0.102978	-0.0762049	0.589221	8.62143	0.946945	0	0	0	0	0	0	0	0	0	0	



#Generation 2 / 100
currentGen	2
evaluateCount	200
totalTime	1.14654
firstFrontCount	14
frontCount	7
avgEvalTime	0.00169293
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	Cons9	Cons10	
0.831803	-0.215004	0.126248	-0.00397904	-0.212373	-0.057489	-0.0131915	-0.135215	-0.159034	0.0835523	12.7611	0.426608	0	0	0	0	0	0	0	0	0	0	
0.714903	0.665839	0.772408	0.316742	0.678079	-0.0364013	0.30003	0.341934	0.472181	0.350016	6.03938	1.33244	0	0	0	0	0	0	0	0	0	0	
0.300624	0.727866	0.674194	0.641296	0.811143	0.796651	-0.146015	0.435824	0.232609	0.611698	3.49522	1.70906	0	0	0	0	0	0	0	0	0	0	
0.726022	-0.00775017	0.855929	0.932026	0.520839	0.758624	0.00544026	0.0403845	0.190176	0.394338	4.0768	1.58428	0	0	0	0	0	0	0	0	0	0	
0.7418	-0.3	0.0734797	-0.00397904	-0.212373	-0.057489	-0.0131915	-0.135215	-0.159034	0.0835523	13.2173	0.37241	0	0	0	0	0	0	0	0	0	0	
-0.10157	0.400017	0.607291	0.391243	0.62767	-0.0760502	0.375782	-0.0874447	0.00914968	0.30421	11.2187	0.666721	0	0	0	0	0	0	0	0	0	0	
0.631823	0.569667	0.445998	0.200449	0.127591	-0.0583636	-0.0325579	-0.102978	-0.0762049	0.589221	9.32752	0.673577	0	0	0	0	0	0	0	0	0	0	
-0.169606	-0.0607678	0.11492	0.0882426	0.422096	0.364848	0.0797173	0.470386	0.0207302	0.313586	17.6392	0.345557	0	0	0	0	0	0	0	0	0	0	
0.264775	0.891359	0.287059	0.828073	0.634013	0.4255	0.0626721	0.558344	-0.118977	0.464807	4.91637	1.38082	0	0	0	0	0	0	0	0	0	0	
0.464642	0.727866	0.674194	0.641296	0.801557	0.796651	-0.146015	0.435824	0.42755	0.611698	2.73881	1.82843	0	0	0	0	0	0	0	0	0	0	
-0.169606	-0.0607678	-0.185499	0.0882426	-0.161647	0.0141445	0.0797173	0.583029	0.0207302	-0.110307	17.9322	0.22993	0	0	0	0	0	0	0	0	0	0	
0.63691	0.20586	0.652744	0.812574	0.140702	0.806776	0.492764	0.330658	0.228795	0.00260179	7.1221	1.30479	0	0	0	0	0	0	0	0	0	0	
0.600742	0.527114	0.510397	0.226419	0.390034	0.0888109	0.0186257	-0.049445	-0.230806	0.588808	8.06832	0.756641	0	0	0	0	0	0	0	0	0	0	
0.300624	0.727866	0.674194	0.641296	0.811143	0.644709	0.0159074	0.435824	0.232609	0.611698	3.69722	1.58902	0	0	0	0	0	0	0	0	0	0	
0.347657	0.932826	0.23209	0.856303	0.999103	0.344626	-0.056154	0.43488	-0.0416691	0.914722	3.40427	1.96292	0	0	0	0	0	0	0	0	0	0	
0.780142	0.38975	-0.118463	0.838478	0.548625	-0.0605574	-0.16678	0.222068	-0.159709	0.184552	8.4371	0.959479	0	0	0	0	0	0	0	0	0	0	
0.979497	-0.210149	0.766114	0.793382	0.189634	0.664802	0.206311	0.07255	-0.125643	-0.0669468	6.29701	1.38299	0	0	0	0	0	0	0	0	0	0	
0.651464	0.527114	0.510397	0.226419	0.390034	0.0888109	0.0216005	-0.049445	-0.230806	0.863892	8.1856	0.988265	0	0	0	0	0	0	0	0	0	0	
0.144504	0.990225	0.675326	0.426928	0.550304	0.77778	-0.155272	0.968544	-0.0882022	0.311362	4.4593	1.80722	0	0	0	0	0	0	0	0	0	0	
0.57467	0.773144	0.405502	0.830816	0.0545265	0.168802	-0.0557557	0.871188	-0.221663	-0.271281	6.48417	1.34948	0	0	0	0	0	0	0	0	0	0	
-0.169606	-0.0607678	-0.185499	0.0882426	0.422096	0.0141445	0.0797173	0.583029	0.0207302	0.313586	18.3309	0.349032	0	0	0	0	0	0	0	0	0	0	
0.156477	0.891359	0.414567	0.828073	0.634013	0.4255	0.0626721	0.62808	-0.058664	0.464807	4.94935	1.43875	0	0	0	0	0	0	0	0	0	0	
-0.298409	0.400017	0.421869	0.391243	0.62767	-0.0760502	0.375782	-0.0874447	0.00914968	0.171249	13.3124	0.579064	0	0	0	0	0	0	0	0	0	0	
0.631823	0.908414	0.445998	0.200449	0.127591	0.222368	-0.0325579	-0.102978	-0.0762049	0.589221	8.62143	0.946945	0	0	0	0	0	0	0	0	0	0	
0.651991	0.866772	0.568577	0.786574	-0.0391551	0.507611	-0.120463	-0.0587315	0.498914	0.147017	6.58276	1.33303	0	0	0	0	0	0	0	0	0	0	
0.454319	0.523887	0.669193	0.253347	0.415319	0.869687	0.439011	0.115334	0.0683191	0.692594	7.4362	1.30605	0	0	0	0	0	0	0	0	0	0	
-0.298409	0.656984	0.421869	0.391243	0.62767	0.204681	0.375782	-0.0874447	0.00914968	0.216602	12.0718	0.741721	0	0	0	0	0	0	0	0	0	0	
0.932495	0.665839	0.808132	0.316742	0.678079	0.531057	0.30003	0.341934	0.260117	0.350016	4.84661	1.60261	0	0	0	0	0	0	0	0	0	0	
0.578287	0.809766	0.594679	0.7	0.791692	0.7	0.380503	0.695068	0.7	0.7	2.9158	2.27923	0	0	0	0	0	0	0	0	0	0	
0.47842	0.738746	0.695212	0.654233	-0.0153254	0.732855	-0.229807	0.607911	0.303896	-0.216206	5.49049	1.39237	0	0	0	0	0	0	0	0	0	0	
-0.169606	-0.1499	0.35394	0.0882426	0.422096	0.0141445	0.168841	0.583029	0.0207302	0.313586	17.376	0.414928	0	0	0	0	0	0	0	0	0	0	
0.651991	0.866772	0.568577	0.786574	-0.0391551	0.507611	-0.187649	-0.0587315	0.498914	-0.0235193	6.67404	1.33285	0	0	0	0	0	0	0	0	0	0	
0.144504	0.990225	0.675326	0.426928	0.550304	0.672546	-0.155272	0.968544	0.00471292	0.311362	4.65677	1.72703	0	0	0	0	0	0	0	0	0	0	
0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	2.98811	2.45	0	0	0	0	0	0	0	0	0	0	
0.339845	0.44684	0.869126	-0.0184207	-0.114991	0.0656451	0.263364	0.715359	0.468791	0.0966919	11.1518	0.949313	0	0	0	0	0	0	0	0	0	0	
0.47842	0.738746	0.850753	0.654233	-0.0649823	0.732855	-0.21066	0.607911	0.303896	-0.214473	5.04674	1.51001	0	0	0	0	0	0	0	0	0	0	
0.63486	0.0343243	0.159422	0.180848	0.224847	-0.0728975	-0.215926	0.578775	0.531345	0.117343	13.4651	0.597959	0	0	0	0	0	0	0	0	0	0	
-0.110943	-0.182177	0.289582	0.159632	0.418202	-0.137873	0.0295766	-0.269426	-0.208629	0.844078	14.6232	0.589099	0	0	0	0	0	0	0	0	0	0	
0.642655	0.0392634	0.364396	0.755128	0.876881	-0.165532	0.790779	-0.0552334	-0.21033	-0.258492	8.25977	1.32665	0	0	0	0	0	0	0	0	0	0	
0.651991	0.866772	0.568577	0.786574	-0.0391551	0.507611	-0.187649	-0.0587315	0.498914	0.147017	6.69724	1.34338	0	0	0	0	0	0	0	0	0	0	
0.721809	0.909734	0.425404	0.738671	0.388982	0.449557	0.483781	0.909479	0.470831	0.497096	4.57012	1.97931	0	0	0	0	0	0	0	0	0	0	
0.57467	0.81454	0.405502	0.830816	0.0545265	0.168802	0.177443	0.871188	-0.221663	-0.271281	6.18236	1.39653	0	0	0	0	0	0	0	0	0	0	
0.753674	0.7	0.7	0.7	0.391587	0.7	0.7	0.7	0.7	0.7	3.51581	2.32068	0	0	0	0	0	0	0	0	0	0	
0.631823	0.926432	0.445998	0.200449	0.127591	0.222368	0.0347771	-0.102978	-0.167878	0.589221	8.53044	0.974738	0	0	0	0	0	0	0	0	0	0	
0.144504	0.990225	0.675326	0.426928	0.550304	0.77778	-0.155272	0.968544	-0.0882022	0.586445	4.59843	1.93071	0	0	0	0	0	0	0	0	0	0	
0.700346	0.523887	0.762983	0.171606	0.433099	0.869687	0.590519	0.18157	0.00646503	0.508614	5.7008	1.48044	0	0	0	0	0	0	0	0	0	0	
0.63486	0.384072	0.159422	0.180848	0.224847	-0.3	-0.162465	0.745964	0.531345	0.0826074	12.121	0.810622	0	0	0	0	0	0	0	0	0	0	
0.0492474	0.128371	-0.102106	0.43358	0.817011	-0.258329	-0.280017	-0.0856572	0.240847	0.342276	13.543	0.606234	0	0	0	0	0	0	0	0	0	0	
