#NSGA2
popsize 100
maxGen 100
numVar 10
numObj 2
numCons 10
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	100
totalTime	0.381491
firstFrontCount	10
frontCount	14
avgEvalTime	0.00272877
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	Cons9	Cons10	
0.371224	0.734028	0.429425	0.578344	0.295512	0.144997	0.0831278	0.0971014	-0.185878	0.226912	6.65442	0.703111	0	0	0	0	0	0	0	0	0	0	
0.237737	0.688032	0.679943	0.533207	0.362208	0.349685	-0.3	-0.0384049	0.19011	-0.0695135	5.76484	0.83123	0	0	0	0	0	0	0	0	0	0	
0.380879	0.291318	0.332571	0.015783	-0.00920096	0.0782617	0.0661794	0.0889161	-0.3	0.072138	11.1029	0.227244	0	0	0	0	0	0	0	0	0	0	
0.380879	0.291318	0.166013	-0.064008	-0.00920096	0.353079	0.0661794	0.0464984	-0.220373	-0.0196884	12.0028	0.220918	0	0	0	0	0	0	0	0	0	0	
0.23105	0.549277	0.333218	0.234396	0.425191	0.132521	0.157209	0.0651177	-0.3	-0.108212	9.22265	0.425039	0	0	0	0	0	0	0	0	0	0	
0.2838	0.618377	0.572207	0.906406	0.331137	0.255384	0.147308	0.0907894	-0.218535	-0.0352999	4.72424	0.932872	0	0	0	0	0	0	0	0	0	0	
0.326626	0.133368	0.141802	0.13444	0.107275	0.323031	0.176281	0.0651177	-0.23203	-0.0459471	12.7918	0.184887	0	0	0	0	0	0	0	0	0	0	
0.266616	0.719856	0.728022	0.245282	0.107275	0.17991	0.0854941	0.11822	-0.0164587	0.0375726	7.3952	0.62315	0	0	0	0	0	0	0	0	0	0	
0.4173	0.616252	0.505062	0.286407	0.689782	0.239713	0.34309	-0.115013	-0.3	0.0931716	6.34077	0.826952	0	0	0	0	0	0	0	0	0	0	
0.421108	0.693168	0.63441	0.715413	0.689782	0.239713	0.0209797	0.0651177	-0.3	0.0931716	3.85695	1.10436	0	0	0	0	0	0	0	0	0	0	
0.322223	0.142171	0.316696	0.274875	0.112852	0.196424	0.045189	0.0651177	0.112036	0.205288	12.1723	0.206094	0	0	0	0	0	0	0	0	0	0	
0.371445	0.682969	0.533848	0.103519	0.275139	0.24551	0.147446	0.0651177	-0.3	-0.0352999	7.92631	0.576666	0	0	0	0	0	0	0	0	0	0	
0.251396	0.863105	0.809993	0.900996	0.684653	0.292465	-0.078478	0.0611225	0.242468	0.00489361	2.24475	1.44951	0	0	0	0	0	0	0	0	0	0	
0.230676	0.549277	0.63441	0.802148	0.394802	0.200866	0.103437	0.0651177	-0.289755	0.220354	5.36215	0.872251	0	0	0	0	0	0	0	0	0	0	
0.458989	0.726317	0.709049	0.761636	0.772171	0.671946	0.0165073	0.13461	0.482405	0.125661	2.12289	1.56785	0	0	0	0	0	0	0	0	0	0	
0.336885	0.573699	0.653611	0.443702	0.0845874	0.350504	0.157209	-0.0459075	-0.135593	0.205288	7.06831	0.64203	0	0	0	0	0	0	0	0	0	0	
0.260596	0.308668	0.333218	0.52798	0.107275	0.132521	-0.0597884	-0.0158712	-0.3	-0.102026	9.48646	0.343144	0	0	0	0	0	0	0	0	0	0	
0.138293	0.548444	0.333218	0.219417	0.147503	0.132521	0.103388	0.0649213	-0.3	-0.0310933	10.0281	0.312141	0	0	0	0	0	0	0	0	0	0	
0.253321	0.497047	0.277184	0.0823437	0.182736	0.109431	-0.108805	-0.0454092	-0.0587189	0.345882	10.5485	0.288595	0	0	0	0	0	0	0	0	0	0	
0.378997	0.738825	0.83586	0.533207	0.587915	0.292465	-0.146479	-0.0398411	0.0139007	-0.136963	4.33939	1.07282	0	0	0	0	0	0	0	0	0	0	
0.23105	0.549277	0.482945	0.181187	0.425191	0.132521	0.157209	0.113418	-0.3	-0.108212	8.71787	0.479395	0	0	0	0	0	0	0	0	0	0	
0.489108	0.323664	0.429425	0.406771	0.295512	0.144997	0.130705	0.0971014	-0.115767	0.226912	8.94307	0.446804	0	0	0	0	0	0	0	0	0	0	
0.210464	0.828783	0.83586	0.533207	0.587915	0.534261	0.0186773	-0.0728061	0.0139007	0.0248522	3.12818	1.17584	0	0	0	0	0	0	0	0	0	0	
0.458989	0.726317	0.64317	0.780923	0.876318	0.671946	0.0165073	-0.0179202	0.482405	0.125661	2.03185	1.61513	0	0	0	0	0	0	0	0	0	0	
0.400787	0.662703	0.707761	1	0.693404	0.271731	0.0146803	0.0611225	0.242344	-0.0423028	2.4125	1.35992	0	0	0	0	0	0	0	0	0	0	
0.260596	0.725821	0.333218	0.234396	0.425191	0.132521	0.157209	0.100394	-0.165405	-0.17317	8.32221	0.525595	0	0	0	0	0	0	0	0	0	0	
0.395532	0.795725	0.551376	1	0.857201	0.337031	0.212172	0.556095	0.137374	0.287764	1.97675	1.69898	0	0	0	0	0	0	0	0	0	0	
0.295739	0.729073	0.690498	0.234396	0.425191	0.132521	0.157209	0.0651177	-0.3	-0.199936	6.38467	0.754008	0	0	0	0	0	0	0	0	0	0	
0.371445	0.549277	0.63441	0.103519	0.275139	0.255384	0.103437	0.0651177	-0.3	-0.0352999	7.96285	0.549988	0	0	0	0	0	0	0	0	0	0	
0.400787	0.662703	0.707761	0.849128	0.693404	0.239299	0.0146803	0.102734	0.242344	-0.22224	3.04052	1.23936	0	0	0	0	0	0	0	0	0	0	
0.416486	0.549277	0.475142	0.676322	0.689782	0.270327	0.0505438	0.0131854	-0.3	-0.0539793	5.09968	0.901428	0	0	0	0	0	0	0	0	0	0	
0.150226	0.549277	0.728022	0.245282	0.107275	0.191566	0.0526075	-0.0269228	0.015127	0.0375726	8.3341	0.483896	0	0	0	0	0	0	0	0	0	0	
0.237737	0.829275	0.679943	0.533207	0.587915	0.292465	-0.146479	-0.0398411	0.242344	0.00075519	4.5934	1.0019	0	0	0	0	0	0	0	0	0	0	
0.352245	0.726317	0.623594	0.770037	0.691655	0.256606	0.0165073	-0.0262875	0.242889	0.125661	3.6244	1.12671	0	0	0	0	0	0	0	0	0	0	



#Generation 11 / 100
currentGen	11
evaluateCount	1100
totalTime	3.7349
firstFrontCount	75
frontCount	2
avgEvalTime	0.00160943
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	Cons9	Cons10	
0.459577	0.771485	0.704225	0.669293	0.833644	0.592431	0.163025	0.0216891	0.0519301	0.125661	2.22245	1.42088	0	0	0	0	0	0	0	0	0	0	
0.267871	0.7508	0.679943	0.51438	0.773837	0.322203	-0.146479	-0.0927026	0.262507	-0.0544704	4.21092	1.08346	0	0	0	0	0	0	0	0	0	0	
0.150226	0.549277	0.333218	0.234396	0.107275	0.132521	0.0526075	0.0651177	-0.3	0.0375726	9.9418	0.308869	0	0	0	0	0	0	0	0	0	0	
0.267871	0.701896	0.679943	0.506187	0.693404	0.312162	-0.146479	-0.0927026	-0.236829	-0.0544704	4.50399	0.975159	0	0	0	0	0	0	0	0	0	0	
0.340794	0.735905	0.679943	0.782937	0.590377	0.569758	-0.102619	0.0611225	0.132693	-0.0786994	2.97785	1.22212	0	0	0	0	0	0	0	0	0	0	
0.237737	0.688032	0.679943	0.533207	0.435214	0.292465	-0.146479	-0.0384049	0.19011	-0.0695135	5.56739	0.807695	0	0	0	0	0	0	0	0	0	0	
0.150226	0.549277	0.379656	0.234396	0.107275	0.277268	0.0526075	-0.0269228	0.015127	0.0375726	10.1146	0.308436	0	0	0	0	0	0	0	0	0	0	
0.380879	0.291318	0.239441	-0.064008	-0.00920096	0.0819027	0.0661794	0.0464984	-0.3	-0.0378496	11.5137	0.198066	0	0	0	0	0	0	0	0	0	0	
0.0654193	0.0389428	0.308257	-0.0298939	0.240329	-0.135256	-0.0708426	0.198157	0.134703	0.217594	14.3269	0.143771	0	0	0	0	0	0	0	0	0	0	
0.421108	0.549277	0.5691	0.676322	0.689782	0.239713	0.103437	0.0131854	-0.3	-0.0539793	4.6177	0.948686	0	0	0	0	0	0	0	0	0	0	
0.260596	0.330525	0.333218	0.234396	0.107275	0.132521	0.102672	0.0651177	-0.3	-0.114711	10.5668	0.245071	0	0	0	0	0	0	0	0	0	0	
0.249191	0.549277	0.333218	0.234396	0.107275	0.132521	0.0526075	0.0651177	-0.3	-0.0184081	9.5385	0.328097	0	0	0	0	0	0	0	0	0	0	
0.237737	0.688032	0.901385	0.529071	0.435214	0.292465	-0.146479	-0.0384049	0.118617	-0.0695135	4.52227	0.969549	0	0	0	0	0	0	0	0	0	0	
0.295739	0.729073	0.690498	0.234396	0.453449	0.239303	0.157209	0.0651177	0.00635085	-0.199936	6.35073	0.741295	0	0	0	0	0	0	0	0	0	0	
0.260596	0.330525	0.333218	0.234396	0.107275	0.132521	0.102672	0.0163219	-0.3	-0.206435	10.415	0.257813	0	0	0	0	0	0	0	0	0	0	
0.260596	0.654369	0.333218	0.55894	0.425191	0.132521	0.0902654	0.140455	-0.3	-0.0606564	7.34618	0.61973	0	0	0	0	0	0	0	0	0	0	
0.378325	0.662703	0.707761	1	0.693404	0.271731	0.0146803	0.0611225	0.242344	-0.130721	2.37148	1.35882	0	0	0	0	0	0	0	0	0	0	
0.260596	0.597464	0.333218	0.170175	0.425191	0.132521	0.0902654	0.0676062	-0.3	-0.125905	8.95194	0.440893	0	0	0	0	0	0	0	0	0	0	
0.267871	0.791722	0.679943	0.506187	0.513217	0.292465	-0.146479	-0.0832019	-0.00514752	0.0652525	4.99609	0.899358	0	0	0	0	0	0	0	0	0	0	
0.253321	0.00190549	0.277184	-0.0298939	0.182736	0.0470054	-0.248714	0.060181	-0.152667	0.218699	12.7006	0.157059	0	0	0	0	0	0	0	0	0	0	
0.421108	0.549277	0.63441	0.802148	0.689782	0.200866	0.103437	0.0651177	-0.289755	0.220354	3.86238	1.09428	0	0	0	0	0	0	0	0	0	0	
0.249191	0.549277	0.333218	0.234396	0.147503	0.132521	-0.0590723	0.0649213	-0.3	-0.0184081	9.38397	0.333569	0	0	0	0	0	0	0	0	0	0	
0.380879	0.291318	0.239441	0.015783	-0.00920096	0.0782617	0.0661794	0.0540832	-0.3	0.072138	11.3881	0.198117	0	0	0	0	0	0	0	0	0	0	
0.299994	0.395888	0.692343	0.584983	0.275682	0.264667	0.0144202	0.166151	-0.058876	0.00723706	7.16699	0.622825	0	0	0	0	0	0	0	0	0	0	
0.249191	0.577957	0.333218	0.609421	0.242858	0.132521	-0.0590723	0.0649213	-0.3	0.0357326	7.84765	0.527041	0	0	0	0	0	0	0	0	0	0	
0.0654193	0.0389428	0.308257	-0.0298939	0.240329	-0.130229	-0.0708426	0.198157	-0.184294	0.217594	13.6698	0.151013	0	0	0	0	0	0	0	0	0	0	
0.210464	0.828783	0.83586	0.533207	0.587915	0.534261	0.0186773	-0.0728061	0.0139007	-0.01705	3.12182	1.17568	0	0	0	0	0	0	0	0	0	0	
0.249191	0.549277	0.333218	0.229777	0.107275	0.132521	0.0526075	0.0651177	-0.3	0.0234941	9.57457	0.327131	0	0	0	0	0	0	0	0	0	0	
0.459577	0.771485	0.667474	0.728043	0.833644	0.592431	0.327283	0.0216891	-0.0113056	0.125661	1.96306	1.4757	0	0	0	0	0	0	0	0	0	0	
0.331447	0.549277	0.462565	0.368713	0.107275	0.132521	0.0817753	0.0651177	-0.3	-0.0184081	8.325	0.445907	0	0	0	0	0	0	0	0	0	0	
0.254834	0.786155	0.429425	0.578344	0.295512	0.144997	0.0502412	-0.0480411	-0.154292	0.226912	6.57553	0.695173	0	0	0	0	0	0	0	0	0	0	
0.259883	0.549277	0.333218	0.234396	0.129324	0.132521	-0.0590723	0.0649213	-0.3	-0.0184081	9.38355	0.333775	0	0	0	0	0	0	0	0	0	0	
0.16958	0.330525	0.301986	0.234396	0.125455	0.132521	0.0196649	0.0163219	-0.3	-0.206435	10.8066	0.225355	0	0	0	0	0	0	0	0	0	0	
0.474062	0.549277	0.63441	0.254391	0.391288	0.330951	0.103437	0.0651177	-0.3	-0.0352999	6.8325	0.681225	0	0	0	0	0	0	0	0	0	0	
0.303451	0.357625	0.493261	0.632011	0.422368	0.249709	-0.0870794	-0.237105	-0.3	-0.0477086	7.05633	0.629775	0	0	0	0	0	0	0	0	0	0	
0.395532	0.791392	0.633827	1	0.857201	0.337031	0.0252091	0.556095	-0.181624	0.112874	1.70098	1.69424	0	0	0	0	0	0	0	0	0	0	
0.260596	0.630704	0.333218	0.55894	0.451081	0.132521	0.0902654	0.140455	-0.3	-0.0606564	7.43127	0.615868	0	0	0	0	0	0	0	0	0	0	
0.210464	0.7524	0.83586	0.728264	0.587915	0.534261	0.0186773	-0.0728061	0.0139007	0.0248522	2.5204	1.23848	0	0	0	0	0	0	0	0	0	0	
0.299994	0.395888	0.692691	0.584983	0.275682	0.264667	0.0144202	0.166151	-0.3	0.00723706	6.84745	0.666333	0	0	0	0	0	0	0	0	0	0	
0.352245	0.726317	0.703	0.741832	0.691655	0.140269	0.0989642	-0.0262875	-0.0037969	0.125661	3.56078	1.11024	0	0	0	0	0	0	0	0	0	0	
0.331377	0.581636	0.684256	0.588499	0.708569	0.179461	-0.0265741	0.0828981	-0.151782	-0.0307512	4.67718	0.914243	0	0	0	0	0	0	0	0	0	0	
0.338914	0.735905	0.72544	0.403067	0.693404	0.297385	0.0146803	0.051672	0.0210277	-0.0390519	4.59615	0.959622	0	0	0	0	0	0	0	0	0	0	
0.328921	0.549277	0.63441	0.721523	0.432012	0.255384	0.103437	0.0608885	-0.3	0.160577	5.14507	0.857506	0	0	0	0	0	0	0	0	0	0	
0.458989	0.751602	0.709049	0.868234	0.833644	0.656936	0.0165073	0.117533	0.482405	0.0725796	1.68903	1.70538	0	0	0	0	0	0	0	0	0	0	
0.371445	0.549277	0.735777	0.582798	0.186537	0.255384	0.103437	0.0651177	-0.3	0.00091543	5.88264	0.762828	0	0	0	0	0	0	0	0	0	0	
0.336434	0.688032	0.679943	0.533207	0.435214	0.292465	-0.146479	-0.0384049	0.19011	-0.0695135	5.45947	0.83603	0	0	0	0	0	0	0	0	0	0	
0.254834	0.782248	0.429425	0.578344	0.295512	0.144997	0.0502412	-0.0480411	-0.154292	0.226912	6.58982	0.692109	0	0	0	0	0	0	0	0	0	0	
0.459577	0.775393	0.667474	0.728043	0.833644	0.392441	0.327283	0.0216891	-0.0113056	0.125661	2.35417	1.38024	0	0	0	0	0	0	0	0	0	0	
0.352245	0.726317	0.703348	0.741832	0.75233	0.196602	0.0989642	-0.0236302	0.0457014	0.125661	3.20106	1.16476	0	0	0	0	0	0	0	0	0	0	
0.303451	0.665553	0.493261	0.632011	0.422368	0.249709	0.0133482	-0.237105	-0.3	-0.0477086	5.68657	0.783605	0	0	0	0	0	0	0	0	0	0	
0.395041	0.7508	0.679943	0.51438	0.773837	0.322203	-0.146479	-0.0975889	0.0315754	-0.0544704	4.2038	1.09212	0	0	0	0	0	0	0	0	0	0	
0.237737	0.688032	0.901385	0.596229	0.435214	0.281988	-0.146479	-0.0384049	-0.0494158	-0.0789737	4.22609	0.999214	0	0	0	0	0	0	0	0	0	0	
0.371445	0.682969	0.595072	0.77451	0.470489	0.24551	0.147446	0.0651177	-0.3	-0.0352999	4.32329	0.978628	0	0	0	0	0	0	0	0	0	0	
0.331447	0.549277	0.462565	0.368713	0.288336	0.132521	0.0817753	0.0651177	-0.3	-0.0184081	7.93277	0.481722	0	0	0	0	0	0	0	0	0	0	
0.458683	0.717171	0.699365	0.728043	0.862526	0.592431	0.327283	0.0203907	-0.0113056	0.125661	1.90766	1.48113	0	0	0	0	0	0	0	0	0	0	
0.33088	0.632005	0.45756	0.574953	0.437674	0.319521	0.135296	0.127587	-0.135593	0.110446	6.50314	0.703832	0	0	0	0	0	0	0	0	0	0	
0.256251	0.330525	0.301986	0.254509	0.125455	0.132521	0.0196649	0.102084	-0.3	-0.195695	10.5503	0.251643	0	0	0	0	0	0	0	0	0	0	
0.458989	0.726317	0.709049	0.780923	0.833644	0.671946	0.1084	0.111271	0.482405	-0.193553	1.83532	1.64579	0	0	0	0	0	0	0	0	0	0	
0.16958	0.0783134	0.301986	0.234396	0.125455	0.151913	0.0196649	0.0225834	-0.3	0.11278	12.3556	0.16173	0	0	0	0	0	0	0	0	0	0	
0.354698	0.549277	0.63441	0.676322	0.689782	0.239713	-0.0342967	0.0557903	-0.3	0.0698973	4.52667	0.95992	0	0	0	0	0	0	0	0	0	0	
0.459577	0.771485	0.704225	0.669293	0.833644	0.592431	0.186972	0.0216891	0.068042	0.125661	2.18997	1.42604	0	0	0	0	0	0	0	0	0	0	
0.214362	0.377053	0.377922	0.11389	0.106661	0.277268	0.0599962	-0.106542	-0.0744885	-0.0432062	10.7349	0.227268	0	0	0	0	0	0	0	0	0	0	
0.150226	0.549277	0.333218	0.234396	0.127418	0.132521	0.0526075	0.0651177	-0.3	0.0375726	9.91793	0.311233	0	0	0	0	0	0	0	0	0	0	
0.238919	0.781172	0.83586	0.728264	0.587915	0.534261	0.0186773	-0.0728061	0.0139007	0.0248522	2.44041	1.26694	0	0	0	0	0	0	0	0	0	0	
0.368287	0.75392	0.679943	0.902823	0.825263	0.271731	0.127449	0.126082	0.344211	-0.0390519	2.09301	1.44424	0	0	0	0	0	0	0	0	0	0	
0.400787	0.662703	0.707761	1	0.693404	0.342927	0.0146803	0.0611225	0.242344	-0.0423028	2.2446	1.38181	0	0	0	0	0	0	0	0	0	0	
0.421108	0.693168	0.63441	0.715413	0.641344	0.329068	0.0694276	0.0651177	-0.3	0.050402	3.73358	1.09666	0	0	0	0	0	0	0	0	0	0	
0.210464	0.7524	0.720064	0.728264	0.528778	0.534261	0.0186773	-0.0728061	0.0139007	0.0248522	3.29599	1.11538	0	0	0	0	0	0	0	0	0	0	
0.299994	0.395888	0.692691	0.660802	0.334818	0.264667	0.0144202	0.166151	-0.3	0.00723706	6.38242	0.731611	0	0	0	0	0	0	0	0	0	0	
0.331447	0.549277	0.618005	0.368713	0.197315	0.132521	0.0817753	0.0651177	-0.3	-0.0184081	7.44047	0.543601	0	0	0	0	0	0	0	0	0	0	
0.259883	0.549277	0.426621	0.234396	0.129324	0.132521	-0.0590723	0.0649213	-0.3	-0.0184081	8.99521	0.369261	0	0	0	0	0	0	0	0	0	0	
0.249191	0.577957	0.333218	0.609421	0.242858	0.132521	-0.0590723	0.0649213	-0.3	0.0357326	7.84765	0.527041	0	0	0	0	0	0	0	0	0	0	
0.210464	0.828783	0.83586	0.533207	0.587915	0.534261	0.105004	-0.0728061	0.0139007	0.0248522	3.03809	1.18118	0	0	0	0	0	0	0	0	0	0	
0.322223	0.156937	0.23458	0.274875	0.112852	0.196424	0.045189	0.0651177	-0.032486	0.205288	12.1531	0.17992	0	0	0	0	0	0	0	0	0	0	
0.421108	0.549277	0.5691	0.676322	0.689782	0.239713	0.103437	0.0131854	-0.276899	-0.0539793	4.62986	0.942022	0	0	0	0	0	0	0	0	0	0	
0.605698	0.796646	0.564169	1	0.857201	0.310202	0.716965	0.645605	-0.181624	0.287764	1.78012	2.09873	0	0	0	0	0	0	0	0	0	0	
0.253321	0.00190549	0.277184	0.0935002	0.182736	0.0805372	-0.108805	0.0479912	-0.0587189	0.345882	13.0136	0.163425	0	0	0	0	0	0	0	0	0	0	
0.395532	0.795725	0.564169	1	0.857201	0.337031	0.131728	0.556095	-0.181624	0.287764	1.79901	1.69934	0	0	0	0	0	0	0	0	0	0	
0.400787	0.662703	0.707761	0.849128	0.693404	0.239299	0.0146803	0.102734	0.242344	-0.22224	3.04052	1.23936	0	0	0	0	0	0	0	0	0	0	
0.421108	0.693168	0.63441	0.715413	0.689782	0.196639	0.10258	0.0651177	-0.3	0.050402	3.84499	1.09694	0	0	0	0	0	0	0	0	0	0	
0.322223	0.142171	0.316696	0.274875	0.112852	0.196424	0.045189	0.0651177	0.112036	0.205288	12.1723	0.206094	0	0	0	0	0	0	0	0	0	0	
0.301957	0.658904	0.679943	0.533207	0.362208	0.349685	-0.3	0.0187738	0.0337129	-0.187386	5.6921	0.82602	0	0	0	0	0	0	0	0	0	0	
0.421108	0.549277	0.63441	0.676322	0.689782	0.239713	0.103437	0.0651177	-0.3	0.0931716	4.33138	0.992903	0	0	0	0	0	0	0	0	0	0	
0.295739	0.729073	0.690498	0.234396	0.425191	0.132521	0.157209	0.0651177	-0.3	-0.199936	6.38467	0.754008	0	0	0	0	0	0	0	0	0	0	
0.380879	0.291318	0.239441	0.015783	-0.00920096	0.119748	0.165591	0.0540832	-0.3	0.072138	11.5133	0.213745	0	0	0	0	0	0	0	0	0	0	
0.336885	0.573699	0.653611	0.443702	0.0845874	0.350504	0.157209	-0.0459075	-0.135593	0.205288	7.06831	0.64203	0	0	0	0	0	0	0	0	0	0	
0.489108	0.323664	0.429425	0.406771	0.295512	0.144997	0.130705	0.0971014	-0.115767	0.226912	8.94307	0.446804	0	0	0	0	0	0	0	0	0	0	
0.459577	0.704534	0.652526	0.728043	0.820671	0.592431	0.400914	0.0216891	0.10481	0.125661	2.23694	1.43793	0	0	0	0	0	0	0	0	0	0	
0.416486	0.549277	0.475142	0.676322	0.689782	0.270327	0.0505438	0.0131854	-0.3	-0.0539793	5.09968	0.901428	0	0	0	0	0	0	0	0	0	0	
0.253321	0.497047	0.277184	0.0823437	0.182736	0.109431	-0.108805	-0.0454092	-0.0587189	0.345882	10.5485	0.288595	0	0	0	0	0	0	0	0	0	0	
0.458989	0.726317	0.64317	0.780923	0.876318	0.539517	0.171792	-0.0179202	0.482405	0.125661	2.13336	1.54953	0	0	0	0	0	0	0	0	0	0	
0.210464	0.828783	0.83586	0.533207	0.587915	0.534261	0.0186773	-0.0728061	0.0139007	0.0248522	3.12818	1.17584	0	0	0	0	0	0	0	0	0	0	
0.331447	0.549277	0.462565	0.368713	0.107275	0.132521	-0.250877	0.0651177	-0.3	0.089465	8.33521	0.477866	0	0	0	0	0	0	0	0	0	0	
0.250084	0.603591	0.606834	0.234396	0.222304	0.132521	0.216494	0.0139264	-0.3	-0.0184081	7.87779	0.527218	0	0	0	0	0	0	0	0	0	0	
0.326626	0.133368	0.141802	0.13444	0.107275	0.323031	0.176281	0.0651177	-0.23203	-0.0459471	12.7918	0.184887	0	0	0	0	0	0	0	0	0	0	
0.138293	0.548444	0.333218	0.219417	0.147503	0.132521	0.103388	0.0649213	-0.3	-0.0310933	10.0281	0.312141	0	0	0	0	0	0	0	0	0	0	
0.461595	0.654369	0.333218	0.55894	0.425191	0.132521	0.0902654	-0.173335	-0.3	-0.0466618	6.7258	0.696718	0	0	0	0	0	0	0	0	0	0	
0.400787	0.662703	0.707761	1	0.693404	0.239299	0.0146803	0.0611225	0.242344	-0.0423028	2.49272	1.35164	0	0	0	0	0	0	0	0	0	0	
0.267871	0.791722	0.679943	0.506187	0.492986	0.202496	-0.146479	-0.0832019	-0.00514752	0.0652525	5.25778	0.866914	0	0	0	0	0	0	0	0	0	0	
0.260596	0.549277	0.259789	0.234396	0.107275	0.132521	0.157209	0.0651177	-0.3	-0.027786	9.91848	0.320422	0	0	0	0	0	0	0	0	0	0	



#Generation 12 / 100
currentGen	12
evaluateCount	1200
totalTime	4.00203
firstFrontCount	80
frontCount	2
avgEvalTime	0.00160452
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	Cons9	Cons10	
0.150226	0.549277	0.333218	0.234396	0.107275	0.132521	0.0526075	0.0651177	-0.3	0.0375726	9.9418	0.308869	0	0	0	0	0	0	0	0	0	0	
0.340794	0.735905	0.679943	0.782937	0.590377	0.569758	-0.102619	0.0611225	0.132693	-0.0786994	2.97785	1.22212	0	0	0	0	0	0	0	0	0	0	
0.150226	0.549277	0.379656	0.234396	0.107275	0.277268	0.0526075	-0.0269228	0.015127	0.0375726	10.1146	0.308436	0	0	0	0	0	0	0	0	0	0	
0.0654193	0.0389428	0.308257	-0.0298939	0.240329	-0.135256	-0.0708426	0.198157	0.134703	0.217594	14.3269	0.143771	0	0	0	0	0	0	0	0	0	0	
0.421108	0.549277	0.5691	0.676322	0.689782	0.239713	0.103437	0.0131854	-0.3	-0.0539793	4.6177	0.948686	0	0	0	0	0	0	0	0	0	0	
0.260596	0.330525	0.333218	0.234396	0.107275	0.132521	0.102672	0.0651177	-0.3	-0.114711	10.5668	0.245071	0	0	0	0	0	0	0	0	0	0	
0.249191	0.549277	0.333218	0.234396	0.107275	0.132521	0.0526075	0.0651177	-0.3	-0.0184081	9.5385	0.328097	0	0	0	0	0	0	0	0	0	0	
0.295739	0.729073	0.690498	0.234396	0.453449	0.239303	0.157209	0.0651177	0.00635085	-0.199936	6.35073	0.741295	0	0	0	0	0	0	0	0	0	0	
0.260596	0.330525	0.333218	0.234396	0.107275	0.132521	0.102672	0.0163219	-0.3	-0.206435	10.415	0.257813	0	0	0	0	0	0	0	0	0	0	
0.378325	0.662703	0.707761	1	0.693404	0.271731	0.0146803	0.0611225	0.242344	-0.130721	2.37148	1.35882	0	0	0	0	0	0	0	0	0	0	
0.267871	0.791722	0.679943	0.506187	0.513217	0.292465	-0.146479	-0.0832019	-0.00514752	0.0652525	4.99609	0.899358	0	0	0	0	0	0	0	0	0	0	
0.253321	0.00190549	0.277184	-0.0298939	0.182736	0.0470054	-0.248714	0.060181	-0.152667	0.218699	12.7006	0.157059	0	0	0	0	0	0	0	0	0	0	
0.421108	0.549277	0.63441	0.802148	0.689782	0.200866	0.103437	0.0651177	-0.289755	0.220354	3.86238	1.09428	0	0	0	0	0	0	0	0	0	0	
0.249191	0.549277	0.333218	0.234396	0.147503	0.132521	-0.0590723	0.0649213	-0.3	-0.0184081	9.38397	0.333569	0	0	0	0	0	0	0	0	0	0	
0.380879	0.291318	0.239441	0.015783	-0.00920096	0.0782617	0.0661794	0.0540832	-0.3	0.072138	11.3881	0.198117	0	0	0	0	0	0	0	0	0	0	
0.249191	0.577957	0.333218	0.609421	0.242858	0.132521	-0.0590723	0.0649213	-0.3	0.0357326	7.84765	0.527041	0	0	0	0	0	0	0	0	0	0	
0.0654193	0.0389428	0.308257	-0.0298939	0.240329	-0.130229	-0.0708426	0.198157	-0.184294	0.217594	13.6698	0.151013	0	0	0	0	0	0	0	0	0	0	
0.210464	0.828783	0.83586	0.533207	0.587915	0.534261	0.0186773	-0.0728061	0.0139007	-0.01705	3.12182	1.17568	0	0	0	0	0	0	0	0	0	0	
0.249191	0.549277	0.333218	0.229777	0.107275	0.132521	0.0526075	0.0651177	-0.3	0.0234941	9.57457	0.327131	0	0	0	0	0	0	0	0	0	0	
0.331447	0.549277	0.462565	0.368713	0.107275	0.132521	0.0817753	0.0651177	-0.3	-0.0184081	8.325	0.445907	0	0	0	0	0	0	0	0	0	0	
0.254834	0.786155	0.429425	0.578344	0.295512	0.144997	0.0502412	-0.0480411	-0.154292	0.226912	6.57553	0.695173	0	0	0	0	0	0	0	0	0	0	
0.259883	0.549277	0.333218	0.234396	0.129324	0.132521	-0.0590723	0.0649213	-0.3	-0.0184081	9.38355	0.333775	0	0	0	0	0	0	0	0	0	0	
0.16958	0.330525	0.301986	0.234396	0.125455	0.132521	0.0196649	0.0163219	-0.3	-0.206435	10.8066	0.225355	0	0	0	0	0	0	0	0	0	0	
0.210464	0.7524	0.83586	0.728264	0.587915	0.534261	0.0186773	-0.0728061	0.0139007	0.0248522	2.5204	1.23848	0	0	0	0	0	0	0	0	0	0	
